stamp,common_velocity_reference,mapped_common_velocity_lower,mapped_common_velocity_upper,evaluation_active,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1788412643.725498,0.011761506284893588,-0.019999999999999997,0.3988499940831247,False,-0.03,0.4088499940831247,0.02595915279133068,0.933957359332657,0.8872594913660241,0.01806935322328152,0.04999156352000582,0.0,5.026198760567298e-05,-1.1301720418564751e-05,0.0,-0.03,0.42487681224727314,0.08609613384508806,0.7957713265508299,0.7559827602232884,0.018078415187485743,0.049995060362525524,0.0,1.2551435132963917e-05,5.685975187463832e-06,0.0,-0.03,0.4227821900152357,0.07821076386723634,0.8127837064960942,0.7721445211712895,0.01807242230903016,0.04999261781920868,0.0,3.7661580029760825e-05,-5.4801099167750566e-06,0.0
1788412643.7354352,0.012542890766248012,-0.019999999999999997,0.3988499940831247,False,-0.03,0.4088499940831247,0.02595915279133068,0.933957359332657,0.8872594913660241,0.01806935322328152,0.04999156352000582,0.0,5.026198760567298e-05,-1.1301720418564751e-05,0.0,-0.03,0.42487681224727314,0.08609613384508806,0.7957713265508299,0.7559827602232884,0.018078415187485743,0.049995060362525524,0.0,1.2551435132963917e-05,5.685975187463832e-06,0.0,-0.03,0.4227821900152357,0.07821076386723634,0.8127837064960942,0.7721445211712895,0.01807242230903016,0.04999261781920868,0.0,3.7661580029760825e-05,-5.4801099167750566e-06,0.0
1788412643.7454987,0.013351057274451896,-0.019999999999999997,0.3880327072589492,False,-0.03,0.39803270725894924,0.025827485993957604,0.9342821382333598,0.8875680313216918,0.020074089184478623,0.049990034795528784,0.0,5.798574047838482e-05,-1.2776761876180653e-05,0.0,-0.03,0.41566593118177697,0.08580685985314472,0.7963897966455703,0.7565703068132917,0.020084842576476913,0.04999374977361753,0.0,1.5054842659803502e-05,5.9393858365466845e-06,0.0,-0.03,0.4134058420190371,0.07885489441646372,0.811382008652932,0.7708129082202854,0.020077719099907007,0.04999114671522913,0.0,4.363422851292979e-05,-6.3975214689076395e-06,0.0
1788412643.7554352,0.014172379903256092,-0.019999999999999997,0.3880327072589492,False,-0.03,0.39803270725894924,0.025827485993957604,0.9342821382333598,0.8875680313216918,0.020074089184478623,0.049990034795528784,0.0,5.798574047838482e-05,-1.2776761876180653e-05,0.0,-0.03,0.41566593118177697,0.08580685985314472,0.7963897966455703,0.7565703068132917,0.020084842576476913,0.04999374977361753,0.0,1.5054842659803502e-05,5.9393858365466845e-06,0.0,-0.03,0.4134058420190371,0.07885489441646372,0.811382008652932,0.7708129082202854,0.020077719099907007,0.04999114671522913,0.0,4.363422851292979e-05,-6.3975214689076395e-06,0.0
1788412643.765468,0.015013774895033055,-0.019999999999999997,0.3880327072589492,False,-0.03,0.39803270725894924,0.025827485993957604,0.9342821382333598,0.8875680313216918,0.020074089184478623,0.049990034795528784,0.0,5.798574047838482e-05,-1.2776761876180653e-05,0.0,-0.03,0.41566593118177697,0.08580685985314472,0.7963897966455703,0.7565703068132917,0.020084842576476913,0.04999374977361753,0.0,1.5054842659803502e-05,5.9393858365466845e-06,0.0,-0.03,0.4134058420190371,0.07885489441646372,0.811382008652932,0.7708129082202854,0.020077719099907007,0.04999114671522913,0.0,4.363422851292979e-05,-6.3975214689076395e-06,0.0
1788412643.775473,0.01587132298466506,-0.019999999999999997,0.3880327072589492,False,-0.03,0.39803270725894924,0.025827485993957604,0.9342821382333598,0.8875680313216918,0.020074089184478623,0.049990034795528784,0.0,5.798574047838482e-05,-1.2776761876180653e-05,0.0,-0.03,0.41566593118177697,0.08580685985314472,0.7963897966455703,0.7565703068132917,0.020084842576476913,0.04999374977361753,0.0,1.5054842659803502e-05,5.9393858365466845e-06,0.0,-0.03,0.4134058420190371,0.07885489441646372,0.811382008652932,0.7708129082202854,0.020077719099907007,0.04999114671522913,0.0,4.363422851292979e-05,-6.3975214689076395e-06,0.0
1788412643.7854562,0.016739750706106137,-0.019999999999999997,0.37755253392380156,False,-0.03,0.38755253392380157,0.025656898423797918,0.9347030733811663,0.887967919712108,0.02206710943247926,0.04998863285521426,0.0,5.928841013762424e-05,-1.4569718320241175e-05,0.0,-0.03,0.4067356870898017,0.08543399613138268,0.7971876108943029,0.7573282303495877,0.02207949858943277,0.04999227321978006,0.0,1.7876868568196536e-05,6.318036477138966e-06,0.0,-0.03,0.4043532424993109,0.07968159867375192,0.8095861578100705,0.7691068499195669,0.02207127704116151,0.049989698689856206,0.0,4.5554628212354456e-05,-7.468157729181511e-06,0.0
1788412643.7954366,0.01762399896358025,-0.019999999999999997,0.37755253392380156,False,-0.03,0.38755253392380157,0.025656898423797918,0.9347030733811663,0.887967919712108,0.02206710943247926,0.04998863285521426,0.0,5.928841013762424e-05,-1.4569718320241175e-05,0.0,-0.03,0.4067356870898017,0.08543399613138268,0.7971876108943029,0.7573282303495877,0.02207949858943277,0.04999227321978006,0.0,1.7876868568196536e-05,6.318036477138966e-06,0.0,-0.03,0.4043532424993109,0.07968159867375192,0.8095861578100705,0.7691068499195669,0.02207127704116151,0.049989698689856206,0.0,4.5554628212354456e-05,-7.468157729181511e-06,0.0
1788412643.8054667,0.0185316863859158,-0.019999999999999997,0.37755253392380156,False,-0.03,0.38755253392380157,0.025656898423797918,0.9347030733811663,0.887967919712108,0.02206710943247926,0.04998863285521426,0.0,5.928841013762424e-05,-1.4569718320241175e-05,0.0,-0.03,0.4067356870898017,0.08543399613138268,0.7971876108943029,0.7573282303495877,0.02207949858943277,0.04999227321978006,0.0,1.7876868568196536e-05,6.318036477138966e-06,0.0,-0.03,0.4043532424993109,0.07968159867375192,0.8095861578100705,0.7691068499195669,0.02207127704116151,0.049989698689856206,0.0,4.5554628212354456e-05,-7.468157729181511e-06,0.0
1788412643.8154912,0.019424976780798228,-0.019999999999999997,0.37755253392380156,False,-0.03,0.38755253392380157,0.025656898423797918,0.9347030733811663,0.887967919712108,0.02206710943247926,0.04998863285521426,0.0,5.928841013762424e-05,-1.4569718320241175e-05,0.0,-0.03,0.4067356870898017,0.08543399613138268,0.7971876108943029,0.7573282303495877,0.02207949858943277,0.04999227321978006,0.0,1.7876868568196536e-05,6.318036477138966e-06,0.0,-0.03,0.4043532424993109,0.07968159867375192,0.8095861578100705,0.7691068499195669,0.02207127704116151,0.049989698689856206,0.0,4.5554628212354456e-05,-7.468157729181511e-06,0.0
1788412643.8255858,0.020344558329333663,-0.019999999999999997,0.3672538321308976,False,-0.03,0.3772538321308976,0.025441381236140058,0.9352351195780664,0.8884733635991631,0.02407648172119873,0.049987734382805855,0.0,5.137658857994954e-05,-1.586017706510234e-05,0.0,-0.03,0.39795217802943483,0.08497172586632076,0.798177711676139,0.758268826092332,0.02409013138941007,0.04999066161229246,0.0,2.0610705224771708e-05,6.2148944896534e-06,0.0,-0.03,0.3954967317452526,0.08070284041334115,0.807372587799406,0.7670039584094357,0.024081052151751863,0.04998853366759983,0.0,4.143637542952037e-05,-8.417713803763117e-06,0.0
1788412643.8355138,0.02126151555233485,-0.019999999999999997,0.3672538321308976,False,-0.03,0.3772538321308976,0.025441381236140058,0.9352351195780664,0.8884733635991631,0.02407648172119873,0.049987734382805855,0.0,5.137658857994954e-05,-1.586017706510234e-05,0.0,-0.03,0.39795217802943483,0.08497172586632076,0.798177711676139,0.758268826092332,0.02409013138941007,0.04999066161229246,0.0,2.0610705224771708e-05,6.2148944896534e-06,0.0,-0.03,0.3954967317452526,0.08070284041334115,0.807372587799406,0.7670039584094357,0.024081052151751863,0.04998853366759983,0.0,4.143637542952037e-05,-8.417713803763117e-06,0.0
1788412643.8455253,0.022213321175689592,-0.019999999999999997,0.3672538321308976,False,-0.03,0.3772538321308976,0.025441381236140058,0.9352351195780664,0.8884733635991631,0.02407648172119873,0.049987734382805855,0.0,5.137658857994954e-05,-1.586017706510234e-05,0.0,-0.03,0.39795217802943483,0.08497172586632076,0.798177711676139,0.758268826092332,0.02409013138941007,0.04999066161229246,0.0,2.0610705224771708e-05,6.2148944896534e-06,0.0,-0.03,0.3954967317452526,0.08070284041334115,0.807372587799406,0.7670039584094357,0.024081052151751863,0.04998853366759983,0.0,4.143637542952037e-05,-8.417713803763117e-06,0.0
1788412643.855528,0.02313490230662634,-0.019999999999999997,0.3672538321308976,False,-0.03,0.3772538321308976,0.025441381236140058,0.9352351195780664,0.8884733635991631,0.02407648172119873,0.049987734382805855,0.0,5.137658857994954e-05,-1.586017706510234e-05,0.0,-0.03,0.39795217802943483,0.08497172586632076,0.798177711676139,0.758268826092332,0.02409013138941007,0.04999066161229246,0.0,2.0610705224771708e-05,6.2148944896534e-06,0.0,-0.03,0.3954967317452526,0.08070284041334115,0.807372587799406,0.7670039584094357,0.024081052151751863,0.04998853366759983,0.0,4.143637542952037e-05,-8.417713803763117e-06,0.0
1788412643.8655136,0.024068826470727764,-0.019999999999999997,0.35728437184817824,False,-0.03,0.36728437184817825,0.02517384774372005,0.9358959580815209,0.8891011601774449,0.026071850143927468,0.04998680360976661,0.0,5.2217658544885505e-05,-1.5832274515931166e-05,0.0,-0.03,0.38944017419491667,0.08441223397878962,0.7993775024477179,0.759408627325332,0.026086677162261856,0.04998907277754541,0.0,2.272890586954915e-05,5.055174179230404e-06,0.0,-0.03,0.386970552298485,0.08193394113326513,0.8047112877652884,0.764475723377024,0.026076793381296533,0.04998736791323934,0.0,4.2738272923013165e-05,-8.941632917558107e-06,0.0
1788412643.8754768,0.02500056522250758,-0.019999999999999997,0.35728437184817824,False,-0.03,0.36728437184817825,0.02517384774372005,0.9358959580815209,0.8891011601774449,0.026071850143927468,0.04998680360976661,0.0,5.2217658544885505e-05,-1.5832274515931166e-05,0.0,-0.03,0.38944017419491667,0.08441223397878962,0.7993775024477179,0.759408627325332,0.026086677162261856,0.04998907277754541,0.0,2.272890586954915e-05,5.055174179230404e-06,0.0,-0.03,0.386970552298485,0.08193394113326513,0.8047112877652884,0.764475723377024,0.026076793381296533,0.04998736791323934,0.0,4.2738272923013165e-05,-8.941632917558107e-06,0.0
1788412643.8854878,0.025930964189003813,-0.019999999999999997,0.35728437184817824,False,-0.03,0.36728437184817825,0.02517384774372005,0.9358959580815209,0.8891011601774449,0.026071850143927468,0.04998680360976661,0.0,5.2217658544885505e-05,-1.5832274515931166e-05,0.0,-0.03,0.38944017419491667,0.08441223397878962,0.7993775024477179,0.759408627325332,0.026086677162261856,0.04998907277754541,0.0,2.272890586954915e-05,5.055174179230404e-06,0.0,-0.03,0.386970552298485,0.08193394113326513,0.8047112877652884,0.764475723377024,0.026076793381296533,0.04998736791323934,0.0,4.2738272923013165e-05,-8.941632917558107e-06,0.0
1788412643.8955219,0.026882787426138005,-0.019999999999999997,0.35728437184817824,False,-0.03,0.36728437184817825,0.02517384774372005,0.9358959580815209,0.8891011601774449,0.026071850143927468,0.04998680360976661,0.0,5.2217658544885505e-05,-1.5832274515931166e-05,0.0,-0.03,0.38944017419491667,0.08441223397878962,0.7993775024477179,0.759408627325332,0.026086677162261856,0.04998907277754541,0.0,2.272890586954915e-05,5.055174179230404e-06,0.0,-0.03,0.386970552298485,0.08193394113326513,0.8047112877652884,0.764475723377024,0.026076793381296533,0.04998736791323934,0.0,4.2738272923013165e-05,-8.941632917558107e-06,0.0
1788412643.905513,0.02780112197867151,-0.019999999999999997,0.34769344244700107,False,-0.03,0.3576934424470011,0.024859067944585252,0.9366740396054731,0.8898403376251994,0.028040577819340787,0.04998627248954256,0.0,4.4306735697832006e-05,-1.591700079038582e-05,0.0,-0.03,0.38124061379884133,0.08375569146776517,0.800787451104337,0.7607480785491202,0.028056189441081465,0.04998751604957399,0.0,2.4710799299710456e-05,3.974032084873291e-06,0.0,-0.03,0.37882249162674775,0.0833758765182741,0.8016041242705837,0.7615239180570544,0.028045756694306603,0.049986481200272756,0.0,3.8291336772680086e-05,-9.464277922310514e-06,0.0
1788412643.915483,0.02873035196299147,-0.019999999999999997,0.34769344244700107,False,-0.03,0.3576934424470011,0.024859067944585252,0.9366740396054731,0.8898403376251994,0.028040577819340787,0.04998627248954256,0.0,4.4306735697832006e-05,-1.591700079038582e-05,0.0,-0.03,0.38124061379884133,0.08375569146776517,0.800787451104337,0.7607480785491202,0.028056189441081465,0.04998751604957399,0.0,2.4710799299710456e-05,3.974032084873291e-06,0.0,-0.03,0.37882249162674775,0.0833758765182741,0.8016041242705837,0.7615239180570544,0.028045756694306603,0.049986481200272756,0.0,3.8291336772680086e-05,-9.464277922310514e-06,0.0
1788412643.9255972,0.029652908389468786,-0.019999999999999997,0.34769344244700107,False,-0.03,0.3576934424470011,0.024859067944585252,0.9366740396054731,0.8898403376251994,0.028040577819340787,0.04998627248954256,0.0,4.4306735697832006e-05,-1.591700079038582e-05,0.0,-0.03,0.38124061379884133,0.08375569146776517,0.800787451104337,0.7607480785491202,0.028056189441081465,0.04998751604957399,0.0,2.4710799299710456e-05,3.974032084873291e-06,0.0,-0.03,0.37882249162674775,0.0833758765182741,0.8016041242705837,0.7615239180570544,0.028045756694306603,0.049986481200272756,0.0,3.8291336772680086e-05,-9.464277922310514e-06,0.0
1788412643.9355435,0.030563035503190297,-0.019999999999999997,0.34769344244700107,False,-0.03,0.3576934424470011,0.024859067944585252,0.9366740396054731,0.8898403376251994,0.028040577819340787,0.04998627248954256,0.0,4.4306735697832006e-05,-1.591700079038582e-05,0.0,-0.03,0.38124061379884133,0.08375569146776517,0.800787451104337,0.7607480785491202,0.028056189441081465,0.04998751604957399,0.0,2.4710799299710456e-05,3.974032084873291e-06,0.0,-0.03,0.37882249162674775,0.0833758765182741,0.8016041242705837,0.7615239180570544,0.028045756694306603,0.049986481200272756,0.0,3.8291336772680086e-05,-9.464277922310514e-06,0.0
1788412643.9455462,0.031476197587882684,-0.019999999999999997,0.33811635231034687,False,-0.03,0.3481163523103469,0.024494594076407764,0.9375756851360261,0.8906969008792247,0.03005618309989034,0.049986789449216563,0.0,2.0878247627455202e-05,-1.5138039073039895e-05,0.0,-0.03,0.3730404450487965,0.08300538366163268,0.8024014650782956,0.7622813918243807,0.030071657331311598,0.04998602721382354,0.0,2.6044368515540373e-05,2.2784093326733146e-06,0.0,-0.03,0.37074960393786127,0.08502112881969617,0.7980718473116385,0.7581682549460566,0.030061275646242155,0.04998631162700363,0.0,2.348805199708371e-05,-9.655100539789074e-06,0.0
1788412643.9555166,0.03236425563764674,-0.019999999999999997,0.33811635231034687,False,-0.03,0.3481163523103469,0.024494594076407764,0.9375756851360261,0.8906969008792247,0.03005618309989034,0.049986789449216563,0.0,2.0878247627455202e-05,-1.5138039073039895e-05,0.0,-0.03,0.3730404450487965,0.08300538366163268,0.8024014650782956,0.7622813918243807,0.030071657331311598,0.04998602721382354,0.0,2.6044368515540373e-05,2.2784093326733146e-06,0.0,-0.03,0.37074960393786127,0.08502112881969617,0.7980718473116385,0.7581682549460566,0.030061275646242155,0.04998631162700363,0.0,2.348805199708371e-05,-9.655100539789074e-06,0.0
1788412643.965524,0.03326759648037024,-0.019999999999999997,0.33811635231034687,False,-0.03,0.3481163523103469,0.024494594076407764,0.9375756851360261,0.8906969008792247,0.03005618309989034,0.049986789449216563,0.0,2.0878247627455202e-05,-1.5138039073039895e-05,0.0,-0.03,0.3730404450487965,0.08300538366163268,0.8024014650782956,0.7622813918243807,0.030071657331311598,0.04998602721382354,0.0,2.6044368515540373e-05,2.2784093326733146e-06,0.0,-0.03,0.37074960393786127,0.08502112881969617,0.7980718473116385,0.7581682549460566,0.030061275646242155,0.04998631162700363,0.0,2.348805199708371e-05,-9.655100539789074e-06,0.0
1788412643.9754715,0.03412038405925006,-0.019999999999999997,0.33811635231034687,False,-0.03,0.3481163523103469,0.024494594076407764,0.9375756851360261,0.8906969008792247,0.03005618309989034,0.049986789449216563,0.0,2.0878247627455202e-05,-1.5138039073039895e-05,0.0,-0.03,0.3730404450487965,0.08300538366163268,0.8024014650782956,0.7622813918243807,0.030071657331311598,0.04998602721382354,0.0,2.6044368515540373e-05,2.2784093326733146e-06,0.0,-0.03,0.37074960393786127,0.08502112881969617,0.7980718473116385,0.7581682549460566,0.030061275646242155,0.04998631162700363,0.0,2.348805199708371e-05,-9.655100539789074e-06,0.0
1788412643.9855,0.03497478965476309,-0.019999999999999997,0.32886827279828623,False,-0.03,0.33886827279828624,0.02407205425397219,0.9386219556544794,0.8916908578717554,0.032051138432123955,0.04998628982612057,0.0,3.566048138762683e-05,-1.2066057620065128e-05,0.0,-0.03,0.36510832926563225,0.08215595739006215,0.8042321795768329,0.7640205705979912,0.032066934616798104,0.049984892133352096,0.0,2.5855916490701014e-05,-1.0466485731164266e-06,0.0,-0.03,0.36302496302249776,0.08687934642979141,0.7940989482137543,0.7543940008030665,0.03205631153738141,0.049985629895038595,0.0,3.288819456941097e-05,-8.995287037901271e-06,0.0
1788412643.9955602,0.03582055494844562,-0.019999999999999997,0.32886827279828623,False,-0.03,0.33886827279828624,0.02407205425397219,0.9386219556544794,0.8916908578717554,0.032051138432123955,0.04998628982612057,0.0,3.566048138762683e-05,-1.2066057620065128e-05,0.0,-0.03,0.36510832926563225,0.08215595739006215,0.8042321795768329,0.7640205705979912,0.032066934616798104,0.049984892133352096,0.0,2.5855916490701014e-05,-1.0466485731164266e-06,0.0,-0.03,0.36302496302249776,0.08687934642979141,0.7940989482137543,0.7543940008030665,0.03205631153738141,0.049985629895038595,0.0,3.288819456941097e-05,-8.995287037901271e-06,0.0
1788412644.005503,0.036649643296498294,-0.019999999999999997,0.32886827279828623,False,-0.03,0.33886827279828624,0.02407205425397219,0.9386219556544794,0.8916908578717554,0.032051138432123955,0.04998628982612057,0.0,3.566048138762683e-05,-1.2066057620065128e-05,0.0,-0.03,0.36510832926563225,0.08215595739006215,0.8042321795768329,0.7640205705979912,0.032066934616798104,0.049984892133352096,0.0,2.5855916490701014e-05,-1.0466485731164266e-06,0.0,-0.03,0.36302496302249776,0.08687934642979141,0.7940989482137543,0.7543940008030665,0.03205631153738141,0.049985629895038595,0.0,3.288819456941097e-05,-8.995287037901271e-06,0.0
1788412644.0155044,0.03744919832304205,-0.019999999999999997,0.32886827279828623,False,-0.03,0.33886827279828624,0.02407205425397219,0.9386219556544794,0.8916908578717554,0.032051138432123955,0.04998628982612057,0.0,3.566048138762683e-05,-1.2066057620065128e-05,0.0,-0.03,0.36510832926563225,0.08215595739006215,0.8042321795768329,0.7640205705979912,0.032066934616798104,0.049984892133352096,0.0,2.5855916490701014e-05,-1.0466485731164266e-06,0.0,-0.03,0.36302496302249776,0.08687934642979141,0.7940989482137543,0.7543940008030665,0.03205631153738141,0.049985629895038595,0.0,3.288819456941097e-05,-8.995287037901271e-06,0.0
1788412644.0254927,0.038232744312760136,-0.019999999999999997,0.3198532196532058,False,-0.03,0.3298532196532058,0.023612133605962288,0.9397619836090515,0.8927738844285988,0.03404421730406503,0.04998612560707678,0.0,2.8158613243843547e-05,-1.1784536245376672e-05,0.0,-0.03,0.35736064427353686,0.08121338900025586,0.8062679758375478,0.7659545770456704,0.03406002017960748,0.04998383987496007,0.0,2.6419264090846162e-05,-2.135454454973984e-06,0.0,-0.03,0.35557300932915525,0.08894549045809376,0.7897020878131072,0.7502169834224518,0.034049364802969474,0.04998519184393089,0.0,2.813855658718065e-05,-9.130751403995874e-06,0.0
1788412644.0354695,0.039008277608372964,-0.019999999999999997,0.3198532196532058,False,-0.03,0.3298532196532058,0.023612133605962288,0.9397619836090515,0.8927738844285988,0.03404421730406503,0.04998612560707678,0.0,2.8158613243843547e-05,-1.1784536245376672e-05,0.0,-0.03,0.35736064427353686,0.08121338900025586,0.8062679758375478,0.7659545770456704,0.03406002017960748,0.04998383987496007,0.0,2.6419264090846162e-05,-2.135454454973984e-06,0.0,-0.03,0.35557300932915525,0.08894549045809376,0.7897020878131072,0.7502169834224518,0.034049364802969474,0.04998519184393089,0.0,2.813855658718065e-05,-9.130751403995874e-06,0.0
1788412644.0455568,0.039750467419592886,-0.019999999999999997,0.3198532196532058,False,-0.03,0.3298532196532058,0.023612133605962288,0.9397619836090515,0.8927738844285988,0.03404421730406503,0.04998612560707678,0.0,2.8158613243843547e-05,-1.1784536245376672e-05,0.0,-0.03,0.35736064427353686,0.08121338900025586,0.8062679758375478,0.7659545770456704,0.03406002017960748,0.04998383987496007,0.0,2.6419264090846162e-05,-2.135454454973984e-06,0.0,-0.03,0.35557300932915525,0.08894549045809376,0.7897020878131072,0.7502169834224518,0.034049364802969474,0.04998519184393089,0.0,2.813855658718065e-05,-9.130751403995874e-06,0.0
